Internal ID,Date Created in NetSuite,Type,Item name/SKU#,Description,Inactive,Base Price,Product Category,Class (no hierarchy),Shelf Life (Months),Weight,Length,Width,Height,Available,Total Quantity On Hand,Storage Temperature,Shipping Temperature,Safety Stock Level,Quantity Pricing Schedule,Primary Stock Unit,Primary Sale Unit,Special Work Order Item,OEM Item
8263,7/7/2020 14:52,Assembly,M2001-2,ZymoMag Protein A (400 µl),No,108.8,Components,ChIP Kit,,,,,,28,28,4C,Blue Ice,8,Standard Component Quantity Discounts,Each,Each,No,No
13119,1/15/2021 18:00,Assembly,M3011,Dual Media Set™ (100 ml EB™ & 500 ml OB™),No,48.7,Kits,Media,,,,,,,,4C,Room Temperature,0,Standard Kit Quantity Discounts,Each,Each,Yes,No
8264,7/7/2020 14:52,Assembly,M3012-100,Expansion Broth™ (EB™) (100 ml),No,15.9,Components,Media,,,,,,173,173,4C,Room Temperature,3,Standard Component Quantity Discounts,Each,Each,No,No
8265,7/7/2020 14:52,Assembly,M3012-500,Expansion Broth™ (EB™) (500 ml),No,36.3,Components,Media,,,,,,43,43,4C,Room Temperature,10,Standard Component Quantity Discounts,Each,Each,No,No
8266,7/7/2020 14:52,Assembly,M3013-100,Overexpression Broth™ (OB™) (100 ml),No,17,Components,Media,,,,,,50,50,Room Temperature,Room Temperature,1,Standard Component Quantity Discounts,Each,Each,No,No
8267,7/7/2020 14:52,Assembly,M3013-500,Overexpression Broth™ (OB™) (500 ml),No,36.3,Components,Media,,,,,,36,36,Room Temperature,Room Temperature,7,Standard Component Quantity Discounts,Each,Each,No,No
8268,7/7/2020 14:52,Assembly,M3015-100,ZymoBroth™ (100 ml),No,30.6,Components,E. coli,,,,,,515,515,Room Temperature,Room Temperature,113,Standard Component Quantity Discounts,Each,Each,No,No
8269,7/7/2020 14:52,Assembly,M3015-500,ZymoBroth™ (500 ml),No,95.2,Components,E. coli,,,,,,359,360,Room Temperature,Room Temperature,54,Standard Component Quantity Discounts,Each,Each,No,No
8270,7/7/2020 14:53,Assembly,M5000S,ZR DNA Marker™  Set (Ready-to-Load) (2 µg/25 µl each),Yes,0,Components,Marker,,,,,,,,-20C,Room Temperature,0,Standard Component Quantity Discounts,Each,Each,No,No
8271,7/7/2020 14:53,Assembly,M5001-200,ZR 50 bp DNA Marker™  (200 µg/400 µl),No,99.7,Components,Marker,,,,,,26,26,-20C,Room Temperature,4,Standard Component Quantity Discounts,Each,Each,No,No
8272,7/7/2020 14:53,Assembly,M5001-50,ZR 50 bp DNA Marker™  (50 µg/100 µl),No,30.4,Components,Marker,,,,,,14,14,-20C,Room Temperature,4,Standard Component Quantity Discounts,Each,Each,No,No
8273,7/7/2020 14:53,Assembly,M5002-200,ZR 100 bp DNA Marker™  (200 µg/400 µl),No,165,Components,Marker,,,,,,7,7,-20C,Room Temperature,4,Standard Component Quantity Discounts,Each,Each,No,No
8274,7/7/2020 14:53,Assembly,M5002-20ML,ZR 100 bp DNA Marker™  (20 ml),Yes,5460,Components,Marker,,,,,,,,-20C,Room Temperature,0,Standard Component Quantity Discounts,Each,Each,No,No
8275,7/7/2020 14:53,Assembly,M5002-50,ZR 100 bp DNA Marker™  (50 µg/100 µl),No,51.7,Components,Marker,,,,,,9,9,-20C,Room Temperature,4,Standard Component Quantity Discounts,Each,Each,No,No
8276,7/7/2020 14:53,Assembly,M5003-200,ZR 1 kb DNA Marker™  (200 µg/400 µl),No,76.1,Components,Marker,,,,,,11,11,-20C,Room Temperature,4,Standard Component Quantity Discounts,Each,Each,No,No
8277,7/7/2020 14:53,Assembly,M5003-50,ZR 1 kb DNA Marker™  (50 µg/100 µl),No,24.5,Components,Marker,,,,,,16,16,-20C,Room Temperature,4,Standard Component Quantity Discounts,Each,Each,No,No
8278,7/7/2020 14:53,Assembly,M5004-50,ZR 50 bp DNA Marker™  (Ready-to-Load) (50 µg/600 µl),No,31.3,Components,Marker,,,,,,519,519,-20C,Room Temperature,6,Standard Component Quantity Discounts,Each,Each,No,No
17240,7/18/2022 9:48,Assembly,M5004-50-5 Inactive,ZR 50 bp DNA Marker™  (Ready-to-Load) (50 µg/600 µl),Yes,151.8,Components,Marker,,,,,,,,-20C,Room Temperature,,Standard Component Quantity Discounts,Each,Each,Yes,No
13006,1/15/2021 17:48,Item Group,M5004-50-5-INACTIVE,"ZR 50 bp DNA Marker™  (Ready-to-Load) (50 µg/600 µl) 
5 x M5004-50",Yes,,Components,Marker,,,,,,,,,,,,,,,No
8279,7/7/2020 14:53,Assembly,M5004S,ZR 50 bp DNA Marker™  (Ready-to-Load) (2 µg/25µl),Yes,0,Components,Marker,,,,,,,,-20C,Room Temperature,0,Standard Component Quantity Discounts,Each,Each,No,No
8280,7/7/2020 14:53,Assembly,M5005-50,ZR 100 bp DNA Marker™  (Ready-to-Load) (50 µg/600 µl),No,61.6,Components,Marker,,,,,,2,2,-20C,Room Temperature,6,Standard Component Quantity Discounts,Each,Each,No,No
8281,7/7/2020 14:53,Assembly,M5005S,ZR 100 bp DNA Marker™  (Ready-to-Load) (2 µg/25µl),Yes,0,Components,Marker,,,,,,,,-20C,Room Temperature,0,Standard Component Quantity Discounts,Each,Each,No,No
8282,7/7/2020 14:53,Assembly,M5006-50,ZR 1 kb DNA Marker™  (Ready-to-Load) (50 µg/600 µl),No,44.4,Components,Marker,,,,,,67,70,-20C,Room Temperature,6,Standard Component Quantity Discounts,Each,Each,No,No
8283,7/7/2020 14:53,Assembly,M5006S,ZR 1 kb DNA Marker™  (Ready-to-Load) (2 µg/25 µl),Yes,0,Components,Marker,,,,,,,,-20C,Room Temperature,0,Standard Component Quantity Discounts,Each,Each,No,No
19753,9/6/2023 10:00,Non-inventory Item,MAC1266,,No,,,,,,,,,,,,Room Temperature,,,,,,
19752,9/6/2023 9:59,Non-inventory Item,MAC1267,,No,,,,,,,,,,,,Room Temperature,,,,,,
8284,7/7/2020 14:53,Assembly,MDx-100,SelectMDx Urine Transport Tube,No,2.52,Components,Urine,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,Yes
18394,11/7/2022 13:30,Assembly,MDx-1000,SelectMDx Urine Transport Tube - Residual Buffer,No,0,Components,Urine,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
8285,7/7/2020 14:53,Assembly,MDx-101,SelectMDx Urine Transport Tube,No,2.82,Components,Urine,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
8286,7/7/2020 14:53,Assembly,MDx-102,AssureMDx Urine Transport Tube,No,2.47,Components,Urine,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,Yes
8287,7/7/2020 14:53,Assembly,MECOV50,MethylCode Bisulfite Conversion Kit,No,8880,Kits,Gold,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,Yes
6289,6/26/2020 15:06,Non-inventory Item,MHLA3265 INACTIVE,Grade Hollytex 3265 (1 cm x 180 meters),Yes,0,Chemicals,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,,Square Meter (1 cm W),,
6290,6/26/2020 15:06,Non-inventory Item,MHLA5283 INACTIVE,33 in X 120 meters,Yes,18.83,Chemicals,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,,"Square Meter (33"" W)",,
6374,6/26/2020 15:13,Non-inventory Item,MHPM0121 INACTIVE,121 25 in x 500 yards,Yes,0,Chemicals,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,,"Square Meter (25"" W)",,
6291,6/26/2020 15:06,Non-inventory Item,MHPM0131 INACTIVE,131 25 in x 1000 yards,Yes,0,Chemicals,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,,"Square Meter (25"" W)",,
6375,6/26/2020 15:13,Non-inventory Item,MHPM0141 INACTIVE,141 25 in x 250 yards,Yes,3.3887,Chemicals,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,,"Square Meter (25"" W)",,
10053,7/9/2020 14:43,Assembly,Mi-101,MiDog Microbial Canine Test (5 Tests),No,150.42,Kits,Sample Collection,,,,,,600,600,Room Temperature,Room Temperature,,,Each,Each,No,Yes
14723,8/4/2021 15:11,Assembly,Mi-101-1,MiDog Microbial Canine Test (1 Test),No,0,Kits,Sample Collection,,,,,,150,150,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
19010,4/6/2023 15:00,Assembly,Mi-101-1-Bulk,MiDog Microbial Canine Test (1 Test) (Packaged in Bulk),No,0,Kits,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
14877,9/20/2021 11:16,Assembly,Mi-101-1A,MiDog Microbial Canine Test (1 Test) *CUSTOM,No,0,Kits,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
8288,7/7/2020 14:53,Assembly,Mi-101-5,MiDog Microbial Canine Test (5 Tests),Yes,0,Kits,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,No
14913,10/7/2021 11:09,Assembly,Mi-101-50,MiDog Microbial Canine Test (50 Tests),No,0,Kits,Sample Collection,,,,,,80,80,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
19011,4/6/2023 15:09,Assembly,Mi-101-6-Bulk,MiDog Microbial Canine Test (6 Tests) (Packaged in Bulk),No,0,Kits,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,Yes,Yes
19009,4/6/2023 14:56,Assembly,Mi-101-Bulk,MiDog Microbial Canine Test (5 Tests) (Packaged in Bulk),No,0,Kits,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,Yes,Yes
14721,8/3/2021 16:53,Assembly,Mi-102-1,MiDog All-in-One Microbial Test - Urine Collection Kit (1 Test),No,0,Components,Urine,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
19092,5/4/2023 15:24,Assembly,Mi-102-1-Bulk,MiDog All-in-One Microbial Test - Urine Collection Kit (1 Test) (Packaged in Bulk),No,0,Kits,Urine,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
14720,8/3/2021 16:26,Assembly,Mi-102-5,MiDog All-in-One Microbial Test - Urine Collection Kit (5 Tests),No,0,Components,Urine,,,,,,146,150,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
17294,7/18/2022 11:42,Assembly,Mi-103-1,MiDog Microbial Canine Test with NP Swab (1 Test),No,0,Kits,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
19292,7/11/2023 11:16,Assembly,Mi-C01,MiDog Microbial Canine Test (1 Test),No,6.17,Kits,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
19294,7/11/2023 11:21,Assembly,Mi-C06,MiDog Microbial Canine Test (6 Tests),No,7.41,Kits,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
19776,9/15/2023 14:00,Assembly,Mi-VDI-1,Mi-VDI- Swab Collection Kit (1 Test),No,0,Kits,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
19777,9/15/2023 14:01,Assembly,Mi-VDI-1-1,Mi-VDI- Swab Collection Tube (12 x 80 mm) (2 ml),No,0,Components,Sample Collection,,,,,,500,500,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
15330,11/11/2021 16:36,Non-inventory Item,Milli-Q Water,,No,,Chemicals,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,,,,
14667,7/27/2021 15:58,Assembly,N1001,Custom Kit for Dr. Elsa Jungman (ELSI),Yes,0,Kits,,,,,,,,,Room Temperature,Room Temperature,,Standard Kit Quantity Discounts,Each,Each,No,No
14688,8/2/2021 11:03,Assembly,N1002,Custom Kit: DNA/RNA Shield Sequestered Tube 1 ml w/ cap and swab,Yes,6.73,Kits,Swab,,,,,,,,Room Temperature,Room Temperature,,Standard Kit Quantity Discounts,Each,Each,No,No
14689,8/2/2021 11:03,Assembly,N1003,Custom Kit  for Dr. Elsa Jungman (ELSI),Yes,0,Kits,,,,,,,,,Room Temperature,Room Temperature,,Standard Kit Quantity Discounts,Each,Each,No,No
14690,8/2/2021 11:03,Assembly,N1004,Custom Kit  for Dr. Elsa Jungman (ELSI),Yes,0,Kits,,,,,,,,,Room Temperature,Room Temperature,,Standard Kit Quantity Discounts,Each,Each,No,No
14911,10/5/2021 16:05,Assembly,N1005,"DNA/RNA Shield SafeCollect Saliva, 2 ml with Custom Label",Yes,0,Kits,Saliva,,,,,,,,Room Temperature,Room Temperature,,Standard Kit Quantity Discounts,Each,Each,No,No
14912,10/5/2021 16:06,Assembly,N1006,"DNA/RNA Shield SafeCollect Saliva, 2 ml, Bulk Packaging",Yes,0,Kits,Saliva,,,,,,,,Room Temperature,Room Temperature,,Standard Kit Quantity Discounts,Each,Each,No,No
15310,11/4/2021 13:22,Assembly,N1007,DNA/RNA Shield™ (20 L),Yes,120,Components,1X,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15313,11/4/2021 15:21,Assembly,N1009,"SafeCollect customized: 2ml DNA/RNA Shield (2x) fill, with label and cap, no funnel, no pouch, packed in bulk",Yes,240,Components,Swab,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15314,11/4/2021 15:22,Assembly,N1010,"Non-sequestered tube customized: 2ml DNA/RNA Shield (2x) fill, with label and cap, no funnel, no pouch, packed in bulk",Yes,240,Components,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15391,12/20/2021 13:57,Assembly,N1012,"Bionano Kit, Cat No. 80042-1 ",Yes,0,Components,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15392,12/20/2021 13:57,Assembly,N1013,"Bionano Kit, Cat No. 80042-2 ",Yes,0,Components,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15393,12/20/2021 13:58,Assembly,N1014,"Bionano Kit, Cat No. 80005-1",Yes,0,Components,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15394,12/20/2021 13:58,Assembly,N1015,"Bionano Kit, Cat No. 80005-2",Yes,0,Components,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15395,12/20/2021 13:59,Assembly,N1016,"Bionano Kit, Cat No. 80005-3",Yes,0,Components,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15405,12/21/2021 15:59,Assembly,N1017,Magbead Dilution Buffer 1000 ml,Yes,0,Components,Magbeads,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15652,2/3/2022 9:17,Assembly,N1018,M-Binding Buffer (130 ml),Yes,70.2,Components,Bisulfite,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15653,2/3/2022 9:20,Assembly,N1019,L-Desulphonation Buffer (45 ml),Yes,47.25,Components,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15654,2/3/2022 9:23,Assembly,N1020,MagBinding Beads (2.5 ml),Yes,55,Components,Magbeads,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15655,2/3/2022 9:25,Assembly,N1021,M-Elution Buffer (5 ml),Yes,12,Components,Bisulfite,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15664,2/7/2022 15:04,Assembly,N1022,Custom Fecal Collection Kit (Single Device) (per Anna R),No,10,Kits,Fecal,,,,,,52,52,Room Temperature,Room Temperature,,,Each,Each,No,No
15667,2/7/2022 16:15,Assembly,N1023,Perseus Biomics Custom Kit (per Anna R),Yes,10,Kits,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15670,2/9/2022 9:21,Assembly,N1024,MyMicroZoo Custom Kit (per Anna R),Yes,10,Kits,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16206,3/11/2022 15:31,Assembly,N1025,"SafeCollect customized: 0.5 ml DNA/RNA Shield (1x) fill, with cap, no funnel, no pouch, packed in bulk 
",Yes,10,Kits,Swab,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16245,3/21/2022 14:26,Assembly,N1026,Alimetrix for Anna R - SafeCollect + UCB + piercing cap (bulk),Yes,10,Kits,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16246,3/21/2022 14:27,Assembly,N1027,Alimetrix for Anna R - SafeCollect + UCB + piercing cap (pouched),Yes,10,Kits,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16247,3/21/2022 14:29,Assembly,N1028,C1073 + UCB + regular cap (bulk),Yes,10,Kits,Urine,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16248,3/21/2022 14:30,Assembly,N1029,C1073 + UCB + regular cap (pouched),Yes,10,Kits,Urine,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16342,3/28/2022 14:52,Assembly,N1030,DNA/RNA Shield Lysis Tubes (Microbe) with Custom Barcode (50 Pack),Yes,10,Kits,Tubes,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16353,4/1/2022 14:16,Assembly,N1031-1L,1X Running Buffer w Tween (1L),Yes,10,Components,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16354,4/1/2022 14:17,Assembly,N1032-1L,Origami Buffer for HPLC (1L),Yes,10,Components,Chemicals,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16355,4/1/2022 14:18,Assembly,N1033-1L,10X Origami Buffer (1L),Yes,10,Components,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16356,4/1/2022 14:18,Assembly,N1034-1L,10X FOB (1L),Yes,10,Components,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16357,4/1/2022 14:19,Assembly,N1035-1L,1X AS Buffer (1L),Yes,10,Components,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16358,4/1/2022 14:20,Assembly,N1036-1L,2X AS Buffer (1L),Yes,10,Components,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16359,4/1/2022 14:20,Assembly,N1037-1L,10X AS Buffer (1L),Yes,10,Components,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16360,4/1/2022 14:21,Assembly,N1038-1L,0.5XTBE w MgCl2 (1L),Yes,10,Components,Manufacturing,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16485,4/13/2022 10:29,Assembly,N1039,"Custom SafeCollect with DirectDetect 1 ml, pouched for Anna",Yes,10,Kits,SafeCollect,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16486,4/13/2022 10:30,Assembly,N1040,"Custom SafeCollect with DirectDetect 1 ml, fitted clamshell for Anna",Yes,10,Kits,SafeCollect,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16487,4/13/2022 10:33,Assembly,N1041,"DNA/RNA Shield SafeCollect Saliva, 2 ml in fitted clamshell",Yes,10,Kits,Saliva,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16488,4/13/2022 10:33,Assembly,N1041-E,"DNA/RNA Shield SafeCollect Saliva, 2 ml - DX in fitted clamshell",Yes,10,Kits,Saliva,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16494,4/18/2022 9:40,Assembly,N1042,"Custom SafeCollect with DirectDetect 1 ml, square clamshell ",Yes,10,Kits,SafeCollect,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16498,4/19/2022 14:44,Assembly,N1043,"5 U/ul Zymolyase, 5ul",Yes,10,Components,Enzymes,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16499,4/19/2022 14:46,Assembly,N1044,"5 U/ul Zymolyase, 10ul",Yes,10,Components,Enzymes,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16509,4/21/2022 15:17,Assembly,N1045,"Saliva SafeCollect with funnel and piercing cap filled with 200ul of urine conditioning buffer, pouched",No,10,Components,Urine,,,,,,18,18,Room Temperature,Room Temperature,,,Each,Each,No,No
16520,5/4/2022 10:52,Assembly,N1045-1,DNA/RNA Shield SafeCollect Tube with 200ul of urine conditioning buffer w/ label at 2ml fill line,No,10,Components,Urine,,,,,,5,5,Room Temperature,Room Temperature,,,Each,Each,No,No
16521,5/4/2022 10:53,Assembly,N1045-1A,DNA/RNA Shield SafeCollect Tube with 200ul of urine conditioning buffer (No Label),No,10,Components,Urine,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16822,6/13/2022 14:37,Assembly,N1046,"Saliva SafeCollect with funnel and piercing cap filled with 200ul of urine conditioning buffer, bulk packaging ",Yes,10,Components,Urine,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,Yes,No
16823,6/13/2022 15:37,Assembly,N1047,Stool Collection Tube w/ 95% ethanol ,No,10,Components,Fecal,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16824,6/13/2022 15:39,Assembly,N1047-1,Stool Collection Tube w/ 95% ethanol (Unlabeled),No,10,Components,Fecal,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16836,6/15/2022 15:43,Assembly,N1048,NAME TBD ANNA,Yes,10,Kits,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16840,6/16/2022 13:02,Assembly,N1049,Custom kit: Box + custom R1161 only ,No,10,Kits,Swab,,,,,,3,3,Room Temperature,Room Temperature,,,Each,Each,No,No
16846,6/17/2022 15:22,Assembly,N1049-1,Custom Labeled SafeCollect Swab (Pouched),No,10,Components,Swab,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16847,6/17/2022 15:22,Assembly,N1049-1-1,Custom Labeled SafeCollect Swab Tube ,No,10,Components,Swab,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
16954,6/29/2022 11:17,Assembly,N1050-1,DNA/RNA Shield SafeCollect Tube with 200ul of urine conditioning buffer w/ label at 2ml fill line (Clear Label),Yes,10,Components,Urine,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
17065,7/7/2022 9:15,Assembly,N1051,Synlab Starter Dental Kit,Yes,10,Kits,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
17066,7/7/2022 9:16,Assembly,N1051-1-25,Paiper Points (25 pack),Yes,10,Components,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
17067,7/7/2022 9:17,Assembly,N1051-2-5,"DNA/RNA Shield Collection Tube, Pouched (5 pack)",Yes,10,Components,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
17186,7/14/2022 11:36,Assembly,N1052,DNA/RNA Shield Collection Tube (50 Pack) and Swab (50 Pack) in White Box,No,10,Kits,Sample Collection,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
17733,7/26/2022 16:00,Assembly,N1053,"Swab SafeCollect 2ml, Custom Labels, bulk",Yes,10,Kits,Swab,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
17744,8/2/2022 13:33,Assembly,N1054,DNA/RNA Shield Fecal Collection Tube (9 ml) w/ labeled return envelope (bulk),Yes,10,Kits,Fecal,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
17957,8/8/2022 14:53,Assembly,N1055,UCB SafeCollect Kit,No,10,Components,Urine,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
17956,8/8/2022 14:53,Assembly,N1055-1,DNA/RNA Shield SafeCollect Tube with 200ul of urine conditioning buffer w/ clear label at 2ml fill line,No,10,Components,Urine,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
17979,8/19/2022 10:39,Assembly,N1056,Custom kit for Tecan V1 (10 samples),Yes,10,Components,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
17980,8/19/2022 10:39,Assembly,N1057,"Custom kit for Tecan V2 (48 samples) 
 
",Yes,10,Components,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
17981,8/19/2022 10:41,Assembly,N1058,Kantor Dental Group - Custom Kit,Yes,10,Components,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
18109,8/25/2022 14:11,Assembly,N1059,DNA/RNA Shield Lysis Tubes (Microbe) (850 ?l) (50 pack),No,500,Columns,Sample Collection,,,,,,559,559,Room Temperature,Room Temperature,,,50 Pack,50 Pack,No,No
18528,1/5/2023 10:51,Assembly,N1059-1,DNA/RNA Shield Lysis Tubes (Microbe) (850 ul) (1 tube),Yes,10,Components,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
18130,9/1/2022 12:03,Assembly,N1061,RPB 2X (1 L) ,Yes,0,Components,2X,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
18131,9/1/2022 12:04,Assembly,N1062,RPB 2X (20 L) ,Yes,0,Components,2X,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
18140,9/1/2022 16:05,Assembly,N1063-200,2M Sodium Hydroxide Solution (200 ml),Yes,120,Components,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
18217,9/8/2022 9:34,Assembly,N1064,Custom Fecal Collection Device (Triplicate Labels),No,120,Components,Fecal,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
18220,9/9/2022 15:49,Assembly,N1065,Dog Aging Project Kit 1 ,Yes,0,Kits,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
18221,9/9/2022 15:50,Assembly,N1066,Dog Aging Project Kit 2,Yes,0,Kits,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
18222,9/9/2022 15:50,Assembly,N1067,Dog Aging Project Kit 3,Yes,0,Kits,,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
